Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,ma_5,ma_20,volatility,target
2024-08-21 00:00:00-04:00,418.27090283610073,420.5591305026096,415.943244764668,418.3301086425781,16067300,0.0,0.0,-0.0015536989412034963,416.2135009765625,408.1172790527344,0.007393414182868906,0
2024-08-22 00:00:00-04:00,418.5470440541718,420.94378045645306,408.9306008917766,409.8577270507813,19361900,0.0,0.0,-0.020252861117954213,415.13250732421875,408.01385192871095,0.011514741326886305,1
2024-08-23 00:00:00-04:00,411.2681797994915,413.51694694228206,406.4451490290269,411.0807800292969,18493800,0.0,0.0,0.002984091546391676,414.8011108398438,407.6333938598633,0.011536142019239548,0
2024-08-26 00:00:00-04:00,410.6665432369522,411.5640816346128,405.7054455704439,407.8259887695313,13152800,0.0,0.0,-0.007917643971419919,413.21513671875,407.01832427978513,0.010866195172465483,1
2024-08-27 00:00:00-04:00,407.2046168469379,408.68406980179446,404.6303831532702,408.1712036132813,13492900,0.0,0.0,0.0008464758334592037,411.05316162109375,406.60806732177736,0.009364917108750955,0
2024-08-28 00:00:00-04:00,409.1970187430477,409.3153701787374,401.73070464625647,404.97564697265625,14882700,0.0,0.0,-0.007828961505213505,408.3822692871094,406.2629989624023,0.009176244004598466,1
2024-08-29 00:00:00-04:00,409.2561670075729,416.26875999773983,404.97561980648,407.4610900878906,17045200,0.0,0.0,0.0061372656203255715,407.90294189453124,406.1032409667969,0.006414636291904099,1
2024-08-30 00:00:00-04:00,409.9071423073679,411.7712375496905,406.4846729539212,411.4260559082031,24308300,0.0,0.0,0.009730906623396152,407.9719970703125,406.5660629272461,0.008013541622736134,0
2024-09-03 00:00:00-04:00,412.1854296938012,414.1284456363182,401.45446023053216,403.8314514160156,20313600,0.0,0.0,-0.01845922100247821,407.1730895996094,407.3058349609375,0.011366376514904917,0
2024-09-04 00:00:00-04:00,400.3498254636215,405.6068015782242,398.830912042889,403.2988586425781,15135800,0.0,0.0,-0.0013188491673196134,406.19862060546876,407.79942932128904,0.01127576217216332,0
2024-09-05 00:00:00-04:00,402.0363656944642,407.4413108082968,400.56678553175374,402.79583740234375,14195500,0.0,0.0,-0.0012472667091779632,405.7626586914063,408.3259567260742,0.010852133211734895,0
2024-09-06 00:00:00-04:00,403.4566466739337,405.02486305915306,395.3097834719027,396.1974792480469,19609500,0.0,0.0,-0.016381396086042277,403.5099365234375,408.31286468505857,0.011767415668818596,1
2024-09-09 00:00:00-04:00,401.661551995308,403.0522412027111,396.641279237834,400.1623840332031,15295100,0.0,0.0,0.010007395283486709,401.2572021484375,408.33409271240237,0.011857394680100814,1
2024-09-10 00:00:00-04:00,402.6084339185776,410.6270428090768,402.1152829853601,408.5262451171875,19594300,0.0,0.0,0.020901167670198673,402.1961608886719,408.73462677001953,0.013964585540510305,1
2024-09-11 00:00:00-04:00,409.80842324527,418.1821164133012,403.9695029843538,417.2451477050781,19266900,0.0,0.0,0.021342331593382946,404.98541870117185,409.21667327880857,0.01598958969029155,1
2024-09-12 00:00:00-04:00,417.51148327493246,421.5158668532968,414.000250680106,421.1509399414063,17395700,0.0,0.0,0.009360905112523632,408.65643920898435,409.75371704101565,0.015324169544773537,1
2024-09-13 00:00:00-04:00,419.9969653323754,425.9147773030141,419.63203841011375,424.6917724609375,15874600,0.0,0.0,0.008407514227615875,414.3552978515625,410.2251708984375,0.006524451408850198,1
2024-09-16 00:00:00-04:00,424.7016342113202,427.5914917589124,422.3542307072933,425.4314880371094,13834700,0.0,0.0,0.001741770441855861,419.40911865234375,410.8598571777344,0.008529315769120409,1
2024-09-17 00:00:00-04:00,434.1997314507894,435.79753584231287,426.3487460190464,429.1893005371094,18874200,0.0,0.0,0.008832943977273855,423.54172973632814,411.53152923583986,0.007091077632684043,0
2024-09-18 00:00:00-04:00,429.041298505566,430.05718819229855,424.5141766919007,424.90869140625,18898000,0.0,0.0,-0.00997370886343718,425.0744384765625,411.8279098510742,0.00823643153742715,1
2024-09-19 00:00:00-04:00,435.18597071101885,435.45226137137865,430.9152668977704,432.6807556152344,21706600,0.0,0.0,0.018291139640524756,427.3804016113281,412.54544219970705,0.010449011149095275,0
2024-09-20 00:00:00-04:00,431.2309179323644,433.2232369345761,428.2720122322932,429.3076171875,55167100,0.0,0.0,-0.00779590583578893,428.30357055664064,413.51793670654297,0.011739316032368182,0
2024-09-23 00:00:00-04:00,428.33121902605126,430.4813501002658,424.4945200082598,427.57177734375,15128900,0.0,0.0,-0.004043347413963727,428.73162841796875,414.3424865722656,0.012078335573772069,0
2024-09-24 00:00:00-04:00,427.0687217553129,427.4139334394583,420.2632446802758,423.2911987304688,17015800,0.0,0.0,-0.010011368476829485,427.5520080566406,415.1157470703125,0.01198711298933187,1
2024-09-25 00:00:00-04:00,423.9421203870516,427.18706197372046,422.6994004960537,426.1908874511719,13396400,0.0,0.0,0.006850340213545136,427.808447265625,416.01673126220703,0.01179702617014972,0
