Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-30 00:00:00-04:00,422.3443332995087,424.52408219664926,419.54323948144145,424.40570068359375,16807300,0.0,0.0
2024-10-01 00:00:00-04:00,422.58108089859957,422.61066875300435,413.07311568923785,414.9273681640625,19092900,0.0,0.0
2024-10-02 00:00:00-04:00,416.79143435299875,417.02816727140424,411.00184714518315,411.4161071777344,16582300,0.0,0.0
2024-10-03 00:00:00-04:00,411.90926344701154,413.8029462214933,408.61501874387466,410.8341979980469,13686400,0.0,0.0
2024-10-04 00:00:00-04:00,412.5109097932594,414.00023534021534,409.28571331626097,410.36077880859375,19169700,0.0,0.0
2024-10-07 00:00:00-04:00,410.30158600641573,411.3963666559109,403.3974727803463,403.9300842285156,20919800,0.0,0.0
2024-10-08 00:00:00-04:00,405.27145839926953,409.966265233936,402.57887338489604,409.0292663574219,19229300,0.0,0.0
2024-10-09 00:00:00-04:00,410.16348810998284,414.6215919010832,408.62485957486433,411.7415771484375,14974300,0.0,0.0
2024-10-10 00:00:00-04:00,409.54216908706456,411.63312440285347,407.49064417755886,410.143798828125,13848400,0.0,0.0
2024-10-11 00:00:00-04:00,410.4397214022164,411.4161507329335,407.58929422530787,410.61724853515625,14144900,0.0,0.0
2024-10-14 00:00:00-04:00,412.0473312101826,418.2314633461143,411.80075573680847,413.3985900878906,16653100,0.0,0.0
2024-10-15 00:00:00-04:00,416.3969398711013,416.69284850861214,409.57174739931537,413.0040588378906,18900200,0.0,0.0
2024-10-16 00:00:00-04:00,409.4829836231505,410.65665522282575,404.85722518493617,410.4199523925781,15508900,0.0,0.0
2024-10-17 00:00:00-04:00,416.5744456758898,416.71254238623703,409.8971928147913,411.01171875,14820000,0.0,0.0
2024-10-18 00:00:00-04:00,411.4260201751563,413.90161766396704,410.5580696214905,412.4320373535156,17145300,0.0,0.0
2024-10-21 00:00:00-04:00,410.4199513395574,413.22104518863654,408.08242059822123,413.04351806640625,14206100,0.0,0.0
2024-10-22 00:00:00-04:00,412.75749822543423,424.68188532771023,412.3136804024992,421.6539611816406,25482200,0.0,0.0
2024-10-23 00:00:00-04:00,424.9580432083023,425.17503084101816,416.74216121867397,418.7838134765625,19654400,0.0,0.0
2024-10-24 00:00:00-04:00,419.5038054447286,420.1449258075998,416.61394788419994,418.91204833984375,13581600,0.0,0.0
2024-10-25 00:00:00-04:00,420.9142122484759,426.5952907757042,420.72681247783265,422.28515625,16899100,0.0,0.0
2024-10-28 00:00:00-04:00,425.74710969864265,426.02327304477956,420.46051551603273,420.7465515136719,14882400,0.0,0.0
2024-10-29 00:00:00-04:00,422.1372070838931,427.23640107681365,419.96733089551304,426.0331115722656,17644100,0.0,0.0
2024-10-30 00:00:00-04:00,431.4479095602445,432.4933871760131,426.1810609771617,426.60516357421875,29749100,0.0,0.0
2024-10-31 00:00:00-04:00,409.67040499598727,410.459464695632,400.734510831916,400.7838439941406,53971000,0.0,0.0
2024-11-01 00:00:00-04:00,403.40742291737325,409.80851377749275,401.9180971463978,404.748779296875,24230400,0.0,0.0
2024-11-04 00:00:00-05:00,404.18650910637746,404.7980415718176,400.01447130701087,402.8648681640625,19672300,0.0,0.0
2024-11-05 00:00:00-05:00,402.7760918050739,409.2166418436789,402.4900558335031,405.8237609863281,17626000,0.0,0.0
2024-11-06 00:00:00-05:00,406.77063429083336,414.6906371773605,404.89663664059157,414.42431640625,26681800,0.0,0.0
2024-11-07 00:00:00-05:00,415.5092700597973,421.0029789570154,414.12845339700306,419.6024169921875,19901800,0.0,0.0
2024-11-08 00:00:00-05:00,419.4939629624982,420.65779206836214,416.00244554535874,416.7520446777344,16891400,0.0,0.0
2024-11-11 00:00:00-05:00,416.7322894657105,418.99092936118404,410.301611581567,412.2840881347656,24503300,0.0,0.0
2024-11-12 00:00:00-05:00,412.52082900640875,418.6260410534634,411.4852239022795,417.2353515625,19401200,0.0,0.0
2024-11-13 00:00:00-05:00,415.8643474786666,423.4489813965326,412.4813090867046,419.3755798339844,21502200,0.0,0.0
2024-11-14 00:00:00-05:00,419.17832483529844,422.30491523139983,414.24681513135374,421.0424499511719,30246900,0.0,0.0
2024-11-15 00:00:00-05:00,414.06922847706693,417.0083885743586,407.97389058318123,409.31524658203125,28247600,0.0,0.0
2024-11-18 00:00:00-05:00,409.1871181522339,412.66876311229754,406.45507236642675,410.06494140625,24727000,0.0,0.0
2024-11-19 00:00:00-05:00,407.45119206262405,412.2150474297726,405.9125633985823,412.0671081542969,18133500,0.0,0.0
2024-11-20 00:00:00-05:00,411.1596548604422,411.57391488876465,404.9558076834049,409.7985534667969,19191700,0.0,0.0
2024-11-21 00:00:00-05:00,414.5818472703372,414.85856338751086,405.47983232208855,408.0295715332031,20780200,0.83,0.0
2024-11-22 00:00:00-05:00,406.547145598137,412.50644943843054,406.2407824115055,412.11114501953125,24814600,0.0,0.0
2024-11-25 00:00:00-05:00,413.4749606494442,416.14328803070504,409.9863472135053,413.8801574707031,27691100,0.0,0.0
2024-11-26 00:00:00-05:00,414.6707766023476,424.0099980685231,413.93946191933657,422.9722900390625,23458900,0.0,0.0
2024-11-27 00:00:00-05:00,420.12605489536344,422.22122564388053,417.07228524559736,418.0309143066406,18332400,0.0,0.0
2024-11-29 00:00:00-05:00,415.1649061905191,419.89875718802,412.9017454606376,418.4953918457031,16271900,0.0,0.0
2024-12-02 00:00:00-05:00,416.6275643373692,427.9235529659965,416.370602899235,425.92724609375,20207200,0.0,0.0
2024-12-03 00:00:00-05:00,424.80058218242306,427.3997530713115,422.7251964040861,426.1446533203125,18302000,0.0,0.0
2024-12-04 00:00:00-05:00,427.95320145991604,434.5153692878957,427.5578970490266,432.291748046875,26009400,0.0,0.0
2024-12-05 00:00:00-05:00,432.7859063083414,439.44687793021666,431.0564230401268,437.4307861328125,21697800,0.0,0.0
2024-12-06 00:00:00-05:00,437.1144989799139,440.8699661871766,436.59071386287525,438.36962890625,18821000,0.0,0.0
2024-12-09 00:00:00-05:00,437.411066762434,443.0738702753144,435.3356806411524,440.79095458984375,19144400,0.0,0.0
2024-12-10 00:00:00-05:00,439.1800467406791,444.34871163189086,436.42274787532307,438.1324462890625,18469500,0.0,0.0
2024-12-11 00:00:00-05:00,438.84401807874156,445.0701760009867,438.84401807874156,443.7261047363281,19200200,0.0,0.0
2024-12-12 00:00:00-05:00,443.8446618873549,450.81202644259827,443.8446618873549,444.2893981933594,20834800,0.0,0.0
2024-12-13 00:00:00-05:00,443.1825720342727,446.13750815775296,440.3560864798084,442.0262756347656,20177800,0.0,0.0
2024-12-16 00:00:00-05:00,442.02626356510217,446.8787030896928,440.0596036741231,446.2956237792969,23598800,0.0,0.0
2024-12-17 00:00:00-05:00,445.72242348242105,449.95224407864544,444.2993034538041,449.1319580078125,22733500,0.0,0.0
2024-12-18 00:00:00-05:00,446.0287948744165,447.34318887069384,431.89642797238076,432.2621154785156,24444500,0.0,0.0
2024-12-19 00:00:00-05:00,436.44249480171817,437.9842031344139,431.2046434354816,431.90631103515625,22963700,0.0,0.0
2024-12-20 00:00:00-05:00,428.03224964237955,438.53762947103075,423.6047919913248,431.4813537597656,64263700,0.0,0.0
2024-12-23 00:00:00-05:00,431.6197693083459,432.5191043348879,427.7556054663108,430.1472473144531,19152500,0.0,0.0
2024-12-24 00:00:00-05:00,429.5542568118305,434.4462362082623,429.09965819133004,434.17938232421875,7164500,0.0,0.0
2024-12-26 00:00:00-05:00,433.9322618472237,435.7704710980457,431.51100346947777,432.9736328125,8194200,0.0,0.0
2024-12-27 00:00:00-05:00,429.5048044431988,430.1175308072659,421.35152651661633,425.4825134277344,18117700,0.0,0.0
2024-12-30 00:00:00-05:00,421.0649864251654,422.5375084206725,416.95375351066525,419.8493957519531,13158700,0.0,0.0
2024-12-31 00:00:00-05:00,421.1044562623139,421.727075036825,415.72823181420273,416.5583801269531,13246500,0.0,0.0
2025-01-02 00:00:00-05:00,420.54113855935236,421.0748161119684,409.98635677531166,413.672607421875,16896500,0.0,0.0
2025-01-03 00:00:00-05:00,416.1432822085411,419.05870873446685,414.62135874681445,418.3866882324219,16662900,0.0,0.0
2025-01-06 00:00:00-05:00,422.98218924692804,429.2281017096726,420.4917442238413,422.8339538574219,20573600,0.0,0.0
2025-01-07 00:00:00-05:00,423.9704579117962,425.6011074871905,415.8665816173968,417.4181823730469,18139100,0.0,0.0
2025-01-08 00:00:00-05:00,418.4953792965591,421.96423797941225,416.59790611740993,419.5824890136719,15054600,0.0,0.0
2025-01-10 00:00:00-05:00,419.65166984768115,419.7307186624862,410.1543211903234,414.03826904296875,20201100,0.0,0.0
2025-01-13 00:00:00-05:00,410.3717995418403,413.593589604229,407.45640284839305,412.2989501953125,17604800,0.0,0.0
2025-01-14 00:00:00-05:00,412.91161749371906,414.81898304783346,405.9047438597477,410.7967224121094,16935900,0.0,0.0
2025-01-15 00:00:00-05:00,414.2161960548363,423.13043625280113,413.3662628653434,421.31201171875,19637800,0.0,0.0
2025-01-16 00:00:00-05:00,423.67398737859014,424.45470380326,419.4145196873236,419.6022644042969,15300000,0.0,0.0
2025-01-17 00:00:00-05:00,429.0007970548674,429.386239236107,423.1502190446997,424.0001220703125,26197500,0.0,0.0
2025-01-21 00:00:00-05:00,425.1564304696716,425.84820570918225,420.61035394801814,423.4763488769531,26085700,0.0,0.0
2025-01-22 00:00:00-05:00,432.430120920086,442.0262741390286,430.888412499157,440.9688415527344,27803800,0.0,0.0
2025-01-23 00:00:00-05:00,436.81806704057095,441.5123788470024,436.3239289556834,441.47283935546875,18389300,0.0,0.0
2025-01-24 00:00:00-05:00,439.94102216929423,441.4135440071518,436.225094129831,438.8539123535156,15549500,0.0,0.0
2025-01-27 00:00:00-05:00,419.03899970511213,430.09781275609777,418.53496919379126,429.4653015136719,35647800,0.0,0.0
2025-01-28 00:00:00-05:00,429.50483681704293,443.1232814648123,426.3225862891417,441.9571228027344,23491700,0.0,0.0
2025-01-29 00:00:00-05:00,441.4530954449331,441.6408703345489,435.23682974085557,437.1441955566406,23581400,0.0,0.0
2025-01-30 00:00:00-05:00,413.86040812362955,417.90245411076046,408.3161931892364,410.1247253417969,54586300,0.0,0.0
2025-01-31 00:00:00-05:00,414.06796458574274,415.7579084081136,410.0456732964256,410.19390869140625,34161900,0.0,0.0
2025-02-03 00:00:00-05:00,406.774468051233,410.53979775772405,403.8689337668832,406.1024475097656,25679100,0.0,0.0
2025-02-04 00:00:00-05:00,407.8516865143663,409.0672770356713,404.9362598096777,407.5354309082031,20532100,0.0,0.0
2025-02-05 00:00:00-05:00,407.5157200553288,408.978349611442,405.5885692928633,408.4447021484375,16316700,0.0,0.0
2025-02-06 00:00:00-05:00,409.14633744300244,413.2971094519946,409.14633744300244,410.94500732421875,16309800,0.0,0.0
2025-02-07 00:00:00-05:00,411.5972455590395,413.74178783038474,403.3154869234488,404.9461364746094,22886800,0.0,0.0
2025-02-10 00:00:00-05:00,408.85972888435845,410.5892121947109,406.10246006462063,407.38720703125,20817900,0.0,0.0
2025-02-11 00:00:00-05:00,404.8374480391833,407.6540108795472,404.50140761463905,406.6163330078125,18140600,0.0,0.0
2025-02-12 00:00:00-05:00,402.435914112503,405.93442005448907,399.6292135248499,404.2444763183594,19121700,0.0,0.0
2025-02-13 00:00:00-05:00,402.2283921851393,406.1814967766394,401.5958809737979,405.7268981933594,23891700,0.0,0.0
2025-02-14 00:00:00-05:00,403.00918147910807,404.11604605641566,401.12157021752904,403.64166259765625,22758500,0.0,0.0
2025-02-18 00:00:00-05:00,403.2166455935164,405.78616946504144,401.7342314553049,404.8374328613281,21423100,0.0,0.0
2025-02-19 00:00:00-05:00,403.098050601273,410.6188170610077,402.8707362463259,409.9072570800781,24114200,0.0,0.0
2025-02-20 00:00:00-05:00,411.24414537664296,415.2249706128277,408.520936591177,412.0759582519531,23508700,0.83,0.0
2025-02-21 00:00:00-05:00,413.27418223243296,413.97725680128366,403.91626425407014,404.2331237792969,27524800,0.0,0.0
2025-02-24 00:00:00-05:00,404.5302202614153,405.38182745676596,395.429748735741,400.06414794921875,26443700,0.0,0.0
2025-02-25 00:00:00-05:00,397.19236575081766,398.0043843099881,392.835237956153,394.0235290527344,29387400,0.0,0.0
2025-02-26 00:00:00-05:00,394.13250979931917,399.66804717869115,390.40913086553707,395.83575439453125,19619000,0.0,0.0
2025-02-27 00:00:00-05:00,397.3607146060961,401.78716793671936,388.3493932994261,388.70587158203125,21127400,0.0,0.0
2025-02-28 00:00:00-05:00,388.83460333794534,393.7561854578909,382.80393739721217,393.1224060058594,32845700,0.0,0.0
2025-03-03 00:00:00-05:00,394.93461038215554,394.93461038215554,382.39794340981075,384.7052307128906,23007700,0.0,0.0
2025-03-04 00:00:00-05:00,379.6647713089992,388.7553291476876,377.2881590284634,384.8240051269531,29342900,0.0,0.0
2025-03-05 00:00:00-05:00,385.54695570418704,397.7568509049982,385.02212029604283,397.1131591796875,23433100,0.0,0.0
2025-03-06 00:00:00-05:00,390.438848896208,398.23217304119834,388.8544303529959,393.0234375,23304600,0.0,0.0
2025-03-07 00:00:00-05:00,388.497925986767,390.9537458547577,381.7839796807534,389.478271484375,22034100,0.0,0.0
2025-03-10 00:00:00-04:00,382.08104715568106,382.6355890788174,373.5450301742595,376.4563903808594,32840100,0.0,0.0
2025-03-11 00:00:00-04:00,375.3076750122287,382.23947903620126,373.2380400086461,376.7435607910156,30380200,0.0,0.0
2025-03-12 00:00:00-04:00,379.2192427611773,381.46711712441265,375.25821149680263,379.5361022949219,24253600,0.0,0.0
2025-03-13 00:00:00-04:00,379.42714079198,381.5661010325616,373.7727778338423,375.07989501953125,20473000,0.0,0.0
2025-03-14 00:00:00-04:00,376.08007458561946,386.42827981726157,375.8127158813028,384.7745361328125,19952800,0.0,0.0
2025-03-17 00:00:00-04:00,382.9327228246585,388.884151955574,381.8137266185015,384.9132385253906,22474300,0.0,0.0
2025-03-18 00:00:00-04:00,383.29909421372145,383.59615946585757,377.38725393405446,379.7836608886719,19486900,0.0,0.0
2025-03-19 00:00:00-04:00,381.7740797920575,385.8836435250732,380.2589866011294,384.0417785644531,19185500,0.0,0.0
2025-03-20 00:00:00-04:00,381.98202996781214,387.97310772514027,379.5460042678497,383.0713195800781,18470500,0.0,0.0
2025-03-21 00:00:00-04:00,379.4865916093534,387.92357710345186,379.07067004050685,387.4482727050781,39675900,0.0,0.0
2025-03-24 00:00:00-04:00,391.54792412450786,391.54792412450786,386.012386704804,389.2505187988281,21004500,0.0,0.0
2025-03-25 00:00:00-04:00,390.08236222676067,392.4985634335279,388.81483346341923,391.3102722167969,15775000,0.0,0.0
2025-03-26 00:00:00-04:00,391.15183295239507,391.45881045430576,384.7844825194778,386.17083740234375,16108400,0.0,0.0
2025-03-27 00:00:00-04:00,386.3292434732889,388.4186727261189,383.62582905803845,386.77484130859375,13766800,0.0,0.0
2025-03-28 00:00:00-04:00,384.29927227269604,385.3390611991498,373.2579027392892,375.10968017578125,21632000,0.0,0.0
2025-03-31 00:00:00-04:00,368.91063894364476,373.3965054432232,363.6622546184452,371.7328796386719,35184700,0.0,0.0
2025-04-01 00:00:00-04:00,371.0000917512926,379.12021808448793,369.59394254927554,378.4666442871094,19689500,0.0,0.0
2025-04-02 00:00:00-04:00,374.2877261088344,381.32844426453147,372.95087209109226,378.4171142578125,16092600,0.0,0.0
2025-04-03 00:00:00-04:00,371.13872318254886,373.80251903809335,365.7517184220645,369.4750671386719,30198000,0.0,0.0
2025-04-04 00:00:00-04:00,360.5825648601157,370.94065262193254,355.97787229621173,356.3343505859375,49209900,0.0,0.0
2025-04-07 00:00:00-04:00,347.4616169780088,367.3855965143818,341.4309513786386,354.37359619140625,50425000,0.0,0.0
2025-04-08 00:00:00-04:00,364.6723167446661,370.0097901278565,346.83776558065426,351.10577392578125,35868900,0.0,0.0
2025-04-09 00:00:00-04:00,350.09575274548115,389.3990874327872,349.6600368937789,386.6857604980469,50199700,0.0,0.0
2025-04-10 00:00:00-04:00,378.33787067807094,380.1599412978202,364.21678559967916,377.6347961425781,38024400,0.0,0.0
2025-04-11 00:00:00-04:00,376.93173851590154,386.25003769690613,375.1987873888056,384.6656494140625,23839200,0.0,0.0
2025-04-14 00:00:00-04:00,389.38915847164185,390.8052198187617,380.46692636349223,384.0318603515625,19251200,0.0,0.0
2025-04-15 00:00:00-04:00,384.7250528209778,388.07212889209285,380.41742551182244,381.9721374511719,17199900,0.0,0.0
2025-04-16 00:00:00-04:00,376.9614484928254,377.892263018399,364.4148689208335,367.98968505859375,21967800,0.0,0.0
2025-04-17 00:00:00-04:00,370.1088619054277,370.6733161182554,363.31570773511413,364.197021484375,21120200,0.0,0.0
2025-04-21 00:00:00-04:00,359.28536510699473,360.92919678600947,352.2050274305898,355.62139892578125,20807300,0.0,0.0
2025-04-22 00:00:00-04:00,359.83987920585236,364.18709517298703,356.3541524572501,363.2463684082031,19485000,0.0,0.0
2025-04-23 00:00:00-04:00,372.3963282706759,376.68416126561135,369.38593623911186,370.74261474609375,20545500,0.0,0.0
2025-04-24 00:00:00-04:00,372.0398293104223,384.6656149627633,371.53478821384334,383.52679443359375,22232300,0.0,0.0
2025-04-25 00:00:00-04:00,383.229805420361,388.3395397857319,380.8531925160722,388.0325622558594,18973200,0.0,0.0
2025-04-28 00:00:00-04:00,388.1414373128656,388.91383718504306,382.8732888048125,387.3492431640625,16579400,0.0,0.0
2025-04-29 00:00:00-04:00,387.48784509297593,391.2508426713115,386.5768248872523,390.201171875,14974000,0.0,0.0
2025-04-30 00:00:00-04:00,386.4976013857663,392.7956566127169,380.6947052715702,391.4093017578125,36461100,0.0,0.0
2025-05-01 00:00:00-04:00,426.9100091091665,432.7327295827746,420.76051687113977,421.2556457519531,58938100,0.0,0.0
2025-05-02 00:00:00-04:00,427.533877248033,435.1588741169636,425.80092616148227,431.0393981933594,30757400,0.0,0.0
2025-05-05 00:00:00-04:00,428.652877068793,435.2182909345157,427.9002714913439,431.9207458496094,20136100,0.0,0.0
2025-05-06 00:00:00-04:00,427.9894209087166,433.46554517602334,426.9694566129341,429.0885925292969,15104200,0.0,0.0
2025-05-07 00:00:00-04:00,429.61342097536215,433.8517229596541,426.9100064238295,429.1282043457031,23295300,0.0,0.0
2025-05-08 00:00:00-04:00,433.6635322101029,439.3476317599919,431.4156581886589,433.9012145996094,23491300,0.0,0.0
2025-05-09 00:00:00-04:00,435.7133964534002,436.4461774951318,431.6335394854884,434.4557800292969,15324200,0.0,0.0
2025-05-12 00:00:00-04:00,441.5955462250109,444.9921230759706,435.4955548202822,444.8832092285156,22821900,0.0,0.0
2025-05-13 00:00:00-04:00,443.41763796979524,446.2794975271711,441.021200788799,444.764404296875,23618800,0.0,0.0
2025-05-14 00:00:00-04:00,443.7741186799948,449.4779827199474,443.7741186799948,448.52734375,19902800,0.0,0.0
2025-05-15 00:00:00-04:00,447.19793132038893,452.5749946823822,446.86062923137035,449.53924560546875,21992300,0.83,0.0
2025-05-16 00:00:00-04:00,448.4678177382938,450.7595102326154,445.17414935289,450.67022705078125,23849800,0.0,0.0
2025-05-19 00:00:00-04:00,447.3070896149787,455.9480603525366,447.2277066057748,455.2337646484375,21336500,0.0,0.0
2025-05-20 00:00:00-04:00,451.9797952414424,454.7080036018212,450.719869916101,454.53936767578125,15441800,0.0,0.0
2025-05-21 00:00:00-04:00,450.967885651573,454.1524403651085,448.22974686474834,448.9837341308594,19216900,0.0,0.0
2025-05-22 00:00:00-04:00,451.34489818162797,456.6028878213618,450.3032004241896,451.2555847167969,18025600,0.0,0.0
2025-05-23 00:00:00-04:00,446.4142434023006,450.0948358464348,445.3527151156796,446.6126403808594,16883500,0.0,0.0
2025-05-27 00:00:00-04:00,452.86273735527834,457.29731705224054,452.5055743512772,457.03936767578125,20974300,0.0,0.0
2025-05-28 00:00:00-04:00,457.56517641086623,458.8548627693229,453.3091629867606,453.7357482910156,17086300,0.0,0.0
2025-05-29 00:00:00-04:00,457.89257129241645,458.0612374989779,451.702028016876,455.0453186035156,13974800,0.0,0.0
2025-05-30 00:00:00-04:00,456.07703188956276,458.02149174118404,451.93016282180776,456.7119445800781,34770500,0.0,0.0
2025-06-02 00:00:00-04:00,453.5174918780263,458.44807895367734,453.2694729574846,458.3092041015625,16626500,0.0,0.0
2025-06-03 00:00:00-04:00,457.8131864599202,460.4620419695056,457.20800452370844,459.3013000488281,15743800,0.0,0.0
2025-06-04 00:00:00-04:00,460.3231275179124,461.9997378828715,459.35088242690273,460.19415283203125,14162700,0.0,0.0
2025-06-05 00:00:00-04:00,461.2755213187348,465.92835889810493,460.35289815926444,463.9739685058594,20131700,0.0,0.0
2025-06-06 00:00:00-04:00,466.3648774509946,469.58912358157227,465.0652606634985,466.652587890625,15285600,0.0,0.0
2025-06-09 00:00:00-04:00,465.9779957450024,469.67841894667356,464.90653697170796,469.0038146972656,16469900,0.0,0.0
2025-06-10 00:00:00-04:00,467.45617352695865,469.0534009468453,463.25968221899245,467.1883239746094,15375900,0.0,0.0
2025-06-11 00:00:00-04:00,466.29544434484353,471.7022694228479,465.9383115986028,468.8748474121094,16399200,0.0,0.0
2025-06-12 00:00:00-04:00,471.2557893550323,476.6130223697302,469.7676758011157,475.0752868652344,18950600,0.0,0.0
2025-06-13 00:00:00-04:00,472.63478039747713,475.38281914376,469.0137102048777,471.1962585449219,16814500,0.0,0.0
2025-06-16 00:00:00-04:00,471.44428961660435,476.8808754060361,471.23596219473825,475.3431701660156,15626100,0.0,0.0
2025-06-17 00:00:00-04:00,471.63279762120845,474.9463269378011,470.3232503868908,474.25189208984375,15414100,0.0,0.0
2025-06-18 00:00:00-04:00,474.21220825159133,477.1884355000323,470.70025162122124,476.4344482421875,17526500,0.0,0.0
2025-06-20 00:00:00-04:00,478.4086860483398,479.62891980922967,473.09114443804276,473.616943359375,37576200,0.0,0.0
2025-06-23 00:00:00-04:00,474.42052531416374,483.884936234588,468.76571183115124,482.1488037109375,24864000,0.0,0.0
2025-06-24 00:00:00-04:00,485.07541514458467,487.9524285572733,482.9424282150726,486.2261962890625,22305600,0.0,0.0
